State,District,Deposit_ID,Latitude,Longitude,Reserves_tonnes,Annual_Production_tonnes,Grade_pct,Host_Rock,Formation,Avg_Temperature_C,Annual_Precip_mm,Rainy_Days,Road_Accessibility,Distance_to_Port_km,Reserve_to_Production_ratio,Production_Gap_tonnes,Topo_Slope_deg,Soil_Type,Year,Year_Index,Elevation_m,Synthetic
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.356381010488796,74.3414930244046,,692.1073380604712,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.87360195188015,790.5753658865267,44.57024687620498,Moderate,420.0,,,16.317673518208974,Mixed red and black soil,2022-23,3,258.98203896430323,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.20855516156119,79.69784079346067,,390163.1078172109,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.134065555457465,1192.9649678930673,65.1510745804362,Good,640.0,,,9.765874462717088,Red and yellow loamy soil,2022-23,3,241.44417364965832,True
Karnataka,Ballari,Karnataka_Ballari,15.092806876141559,77.00175021544742,,312236.9858428537,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / Sandur Schist Belt,27.60828704955493,643.6110588498543,43.96295949861623,Good,380.0,,,14.555360228508576,Red sandy loam and black soil,2022-23,3,463.60858370287195,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.374496904205312,77.11047821554877,,11041.29995136788,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,26.030729026353868,733.9354079425154,49.478200353998304,Good,390.0,,,14.06973531272995,Red loamy and gravelly soil,2022-23,3,820.4256276599974,True
Karnataka,Davangere,Karnataka_Davangere,14.4802203642545,75.85911766999058,,36042.998674403454,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,25.918865967816902,674.3675199732847,46.10238345740339,Good,330.0,,,10.21926189243653,Black and red loam,2022-23,3,591.1348622088769,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.865161330390475,80.42806485243962,,1.9382470786201578,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,25.580070112158182,1135.2898488369024,54.54277902948095,Good,800.0,,,9.624086411398448,Alluvial and red loam,2022-23,3,389.81284312866774,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.156107473441143,79.93986104800831,,49830.69865338388,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.198608771241396,1256.1216886517113,60.119557582148566,Good,760.0,,,12.183424892544425,Black clay and red sandy loam,2023-24,4,413.43089338594314,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.056882449275857,78.88005602880273,,41803.28444739534,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.123022471656782,1114.4528401770326,58.6830173710736,Good,720.0,,,19.025128711216034,Black cotton and gravelly loam,2023-24,4,656.0641605171426,True
Odisha,Rayagada,Odisha_Raygada,19.16057896495175,83.43870809984107,,75.27770768866971,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.621004302930555,1450.41026506753,70.37924401057529,Moderate,190.0,,,21.785812628956997,Red sandy loam and laterite,2022-23,3,204.45396378653297,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.163278886199862,79.9309423098692,,46355.8252173864,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.92996803042885,1179.0850335740183,60.03001014455111,Good,760.0,,,10.655656691581125,Black clay and red sandy loam,2023-24,4,389.85045445374186,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.98294403163714,78.72001072819727,,852120.8672603905,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.558388446642855,1135.251489909119,57.641699292649214,Good,790.0,,,14.377970997994698,Black cotton and red loamy soil,2022-23,3,297.9860934643267,True
Odisha,Rayagada,Odisha_Rayagada,19.22102484383469,83.43702316420797,,119.89379020709195,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.0023827227294,1455.5018012054597,67.37528911668826,Moderate,190.0,,,25.264539809338036,Red sandy loam and laterite,2022-23,3,217.9289454721966,True
Rajasthan,Banswara,Rajasthan_Banswara,23.5492439482446,74.40777713886025,,8127.083815586285,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,26.81166905625543,907.6416101922106,41.91484275791111,Moderate,490.0,,,15.288219063090324,Mixed red and black soil,2022-23,3,227.98194060822158,True
Odisha,Sundargarh,Odisha_Sundargarh,22.121562298933117,84.0682741909617,,87227.47045868183,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.733933468983384,1387.9520920829093,73.1548051550385,Good,310.0,,,17.32401252418998,Red and yellow soil,2023-24,4,250.63259864763168,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,23.016513734229807,78.60810497020633,,865924.9418497107,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.956658304270608,1211.159432060088,57.75012430378468,Good,790.0,,,11.655702106211322,Black cotton and red loamy soil,2022-23,3,301.53845177591995,True
Odisha,Sundargarh,Odisha_Sundargarh,22.158652762868694,84.03813127639832,,97492.70159010353,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.379580306325487,1479.1174373323195,68.4695593693943,Good,310.0,,,17.28306858800999,Red and yellow soil,2022-23,3,229.94327208313177,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.0595383165047,78.93343324650688,,41113.17427755206,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.42693790393355,1200.7759100039646,55.01578832905402,Good,720.0,,,16.585892148968963,Black cotton and gravelly loam,2023-24,4,692.5430722094083,True
Odisha,Sundargarh,Odisha_Sundargarh,22.104274800739073,84.02834214320143,,113130.80035192307,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.445508969064132,1444.0436225326546,73.07259393836179,Good,310.0,,,16.493397304028797,Red and yellow soil,2022-23,3,209.4923436412183,True
Odisha,Rayagada,Odisha_Raygada,19.122694577851025,83.41259351635838,,83.6000828826685,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.545017557371942,1313.7690303229222,72.77390359914784,Moderate,190.0,,,24.751796465835454,Red sandy loam and laterite,2022-23,3,241.97431551384594,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.945452782560608,78.65332718389196,,865176.0785164129,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.40069977474528,1136.6119535968296,57.56391173478831,Good,790.0,,,14.223967428373447,Black cotton and red loamy soil,2022-23,3,290.0292143708493,True
Maharashtra,Nagpur,Maharashtra_Nagpur,21.160381001519713,79.05915939609196,,255670.39217377442,,Gondite and braunite-bearing quartzites,Sausar Group / Mansar Formation (Gumgaon-Ramtek),26.834732188295323,1178.2708393409264,61.977063725702926,Good,620.0,,,11.772580587356115,Deep black cotton soil,2022-23,3,305.79099329742905,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.08300854637315,78.91666735188554,,45201.79081543486,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.62994728429805,1137.6505617227726,56.72099321822505,Good,720.0,,,18.462188653642862,Black cotton and gravelly loam,2022-23,3,678.7192134127781,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.74862490024229,74.54473760117288,,30090.62841605548,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,25.949615112499146,855.3622942326941,41.236101937272736,Moderate,450.0,,,19.465188661781443,Shallow black and skeletal soil,2022-23,3,324.15318023519325,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.037663946384694,78.94385677893362,,42502.67924646323,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.27127161254843,1278.0712505160916,55.74409395298866,Good,720.0,,,17.26228540486287,Black cotton and gravelly loam,2023-24,4,640.1194293768857,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.29734185999892,74.33086159245875,,589.4654099231951,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.89093274988193,906.6114970026565,48.0498433862508,Moderate,420.0,,,17.546561701631408,Mixed red and black soil,2023-24,4,253.86395394417372,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.282762954755377,74.37835164624435,,608.9413798147328,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.844308848597194,846.6332398105653,44.83263928638764,Moderate,420.0,,,16.98731614861184,Mixed red and black soil,2023-24,4,267.9242638301423,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.16930415969982,79.61227879137995,,465542.0359483684,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.8730311679233,1255.4268992639297,68.25470952328484,Good,640.0,,,9.337298591644736,Red and yellow loamy soil,2022-23,3,236.0609153995016,True
Odisha,Sundargarh,Odisha_Sundargarh,22.062020850574402,84.01713957031357,,76988.71681715941,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.989208620070535,1481.943703435191,71.57124978058977,Good,310.0,,,16.909129070374036,Red and yellow soil,2023-24,4,246.7193608098027,True
Karnataka,Davangere,Karnataka_Davangere,14.523495746598986,75.94206332616761,,39843.07375424929,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,26.238972650289337,675.4885788253652,44.22273363786636,Good,330.0,,,11.180246071229156,Black and red loam,2022-23,3,582.3229525133419,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.20111423265292,79.61891959753946,,439145.45851661934,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.309836657037494,1284.2110842406928,65.01650516053974,Good,640.0,,,9.423003628622466,Red and yellow loamy soil,2022-23,3,234.71580171112956,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.43160576815597,77.05977131872271,,9010.934026711153,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.720078702763605,764.5580621699074,53.419887908024144,Good,390.0,,,16.09919155554781,Red loamy and gravelly soil,2022-23,3,823.0562869099093,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.15962862485919,79.60123126326455,,430058.0017015061,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,26.8299957940516,1284.07460613803,63.896225454203176,Good,640.0,,,9.369917489744331,Red and yellow loamy soil,2022-23,3,256.6319043870645,True
Odisha,Sundargarh,Odisha_Sundargarh,22.187943670325108,84.08258002723213,,77121.44723776316,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.02520617467097,1625.5356726509933,69.40931763106794,Good,310.0,,,16.548615549035606,Red and yellow soil,2023-24,4,237.4537380610417,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.16921756153951,79.55244497347012,,488999.3991736599,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.711824342215674,1329.7328097508775,67.61838946370635,Good,640.0,,,8.878568953982745,Red and yellow loamy soil,2022-23,3,229.24876032011454,True
Odisha,Rayagada,Odisha_Rayagada,19.207320608659316,83.35036657737672,,124.70219273309758,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,25.94279544921549,1459.4313008944346,68.6031046136258,Moderate,190.0,,,25.10916981149213,Red sandy loam and laterite,2022-23,3,214.88143226940144,True
Odisha,Sundargarh,Odisha_Sundargarh,22.11377710381809,84.01526114298301,,109321.18884168142,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.886005661474194,1464.4203945049392,71.34538913948995,Good,310.0,,,15.147838144598799,Red and yellow soil,2022-23,3,226.35481770137798,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,21.980563362964194,78.95728140508905,,41837.64397496437,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.0566228750712,1198.273375185249,58.18470807650892,Good,720.0,,,18.695573237143332,Black cotton and gravelly loam,2023-24,4,674.9915535431556,True
Odisha,Rayagada,Odisha_Raygada,19.16641532579486,83.42350707772768,,80.14853769021242,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,25.80915814554936,1447.0759810721288,68.54760769064704,Moderate,190.0,,,22.047184469951752,Red sandy loam and laterite,2022-23,3,208.06809387241333,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.088169448321487,78.9870691466487,,42609.488015553216,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.108710039558396,1218.5179842155333,53.78462122477119,Good,720.0,,,19.483982293951527,Black cotton and gravelly loam,2022-23,3,684.6683761797597,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.760841816618235,74.62459088204574,,30954.65057230898,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,27.04558568672968,849.5737271360484,42.247780151544085,Moderate,450.0,,,20.860529707961444,Shallow black and skeletal soil,2023-24,4,318.86115107157235,True
Rajasthan,Banswara,Rajasthan_Banswara,23.53575176393257,74.49403115742864,,4739.974157131097,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,26.93078701371585,933.3506443778598,42.43916985435989,Moderate,490.0,,,15.578661633815166,Mixed red and black soil,2023-24,4,206.48961724430984,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,21.97589085969061,78.93950780901012,,44331.00579159336,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,23.675919390466913,1180.4537017086868,55.37940650046912,Good,720.0,,,19.878954027700892,Black cotton and gravelly loam,2022-23,3,658.2254127419019,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.861184572603857,80.41470512269393,,1.973196941365696,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,25.88094870796018,1176.6204721431411,55.40132418449656,Good,800.0,,,10.358457279217154,Alluvial and red loam,2022-23,3,381.62099455738087,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.01401557510255,78.99470052279844,,46788.58131271234,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,23.711063279787105,1223.1066023258563,59.31123612234276,Good,720.0,,,19.393376870254098,Black cotton and gravelly loam,2022-23,3,690.3614825976153,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.190922794825596,80.02127737466078,,44744.05379627921,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.837483382990012,1256.8789369003337,61.25844366107588,Good,760.0,,,12.79096774397258,Black clay and red sandy loam,2023-24,4,402.57290184711616,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.90665658168331,80.45271315773881,,2.119405350486825,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,25.160061640995476,1101.9267894008406,57.459657578031056,Good,800.0,,,9.935527253873827,Alluvial and red loam,2022-23,3,367.60873267060225,True
Odisha,Rayagada,Odisha_Raygada,19.177369446719066,83.37415761082262,,67.07672453380262,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.535506600727516,1469.6832111462543,63.98421389839066,Moderate,190.0,,,23.543190019261335,Red sandy loam and laterite,2022-23,3,217.99452526867273,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.683659078298,74.584043458637,,29899.085774831015,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.22588704839969,845.7700314210742,41.72615483717913,Moderate,450.0,,,21.02451267542669,Shallow black and skeletal soil,2023-24,4,309.2760909857759,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.224352181557183,80.01051747775021,,76814.83665153035,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.22349241447417,1269.8195705886576,60.89085518871911,Good,760.0,,,12.550029618135351,Black clay and red sandy loam,2022-23,3,409.04960907752263,True
Karnataka,Davangere,Karnataka_Davangere,14.481818333438296,75.89058266181422,,39464.40170879851,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,26.251562815670265,652.3702954379957,44.06032698300255,Good,330.0,,,12.03237010072703,Black and red loam,2022-23,3,609.6473106166418,True
Karnataka,Davangere,Karnataka_Davangere,14.505413921370309,75.90910853098991,,34596.46040302316,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,25.133328602126536,610.5715948394098,43.76790194888775,Good,330.0,,,13.190305703510118,Black and red loam,2022-23,3,580.0072102629568,True
Odisha,Rayagada,Odisha_Raygada,19.119004186782302,83.3933753971079,,81.45342270736464,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.895146885336707,1450.3183815697105,67.88979580191543,Moderate,190.0,,,22.07849546945136,Red sandy loam and laterite,2022-23,3,199.74163488347537,True
Odisha,Rayagada,Odisha_Rayagada,19.218440398738373,83.36269603527495,,121.67547573221879,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.358742758518233,1435.8889626783791,66.27362867531144,Moderate,190.0,,,22.280838866123954,Red sandy loam and laterite,2022-23,3,239.0634365702752,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.344693074389214,77.05188337797233,,9603.817152276431,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.219433405731042,748.2791907058237,47.45076319596899,Good,390.0,,,14.322725815990722,Red loamy and gravelly soil,2022-23,3,789.2945068689272,True
Odisha,Rayagada,Odisha_Raygada,19.246738524063606,83.4189564626868,,65.93183970037191,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.181813988988825,1311.6600463755237,66.25756785594837,Moderate,190.0,,,23.24783913193248,Red sandy loam and laterite,2022-23,3,218.68056513493,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.13339213656396,79.97494535456539,,47626.990687269805,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.24141488048045,1221.3891129033846,63.81612568703597,Good,760.0,,,13.215302629941512,Black clay and red sandy loam,2023-24,4,402.2092254003666,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.832303754739883,80.19333553499351,,681189.5210558557,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),24.917354467877704,1417.495128853337,70.5312244852174,Good,680.0,,,15.729106372929063,Deep red lateritic and black loam,2022-23,3,300.6707908212025,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.249363467318833,79.93278575167915,,40398.80826461769,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.492655949260925,1284.8488013352498,62.20938005977625,Good,760.0,,,12.764165756185818,Black clay and red sandy loam,2023-24,4,422.5478533958303,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.747482021247876,74.59594188801954,,29329.595733812126,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.671033983563557,836.3117852465415,44.341250157079585,Moderate,450.0,,,21.575082827608732,Shallow black and skeletal soil,2022-23,3,314.21905776894965,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.110990262496315,79.66552900104355,,758937.7350161123,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,26.931474026014275,1306.607746565061,64.38743635863064,Good,640.0,,,10.19838116062644,Red and yellow loamy soil,2023-24,4,252.1798489295059,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.969738399223274,78.63566712687481,,996726.8509910486,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.537203828078013,1204.3548268410113,57.60767485127513,Good,790.0,,,14.087867637080727,Black cotton and red loamy soil,2023-24,4,347.2122892368787,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.385807130182549,77.09723221698597,,8798.174623571384,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.58814904535325,761.8215384864121,47.19041690477935,Good,390.0,,,15.434009823450108,Red loamy and gravelly soil,2023-24,4,805.3360335717642,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.303492155374997,74.41770875222487,,764.2810008719318,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,27.422013994090204,868.6138482549856,47.31759473673239,Moderate,420.0,,,16.735458008052085,Mixed red and black soil,2022-23,3,290.3894667574446,True
Odisha,Rayagada,Odisha_Raygada,19.135100545845294,83.42189719416665,,68.30994713107496,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.66681103856339,1367.6452943149225,68.02936027977943,Moderate,190.0,,,24.58185043930708,Red sandy loam and laterite,2022-23,3,213.95301821356793,True
Maharashtra,Nagpur,Maharashtra_Nagpur,21.126676677689847,79.1405298642752,,303591.93920202943,,Gondite and braunite-bearing quartzites,Sausar Group / Mansar Formation (Gumgaon-Ramtek),26.489339089731907,1100.244418536238,60.41082105392252,Good,620.0,,,12.56515337880977,Deep black cotton soil,2023-24,4,302.59797686269184,True
Karnataka,Ballari,Karnataka_Ballari,15.179262195379936,76.88165208491574,,316598.94435964816,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / Sandur Schist Belt,27.75789278582202,621.2480498007067,41.07488856735084,Good,380.0,,,14.113748153486144,Red sandy loam and black soil,2022-23,3,482.41889263837567,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.730126595660195,74.62111770266193,,34127.03855499543,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.23279623894127,849.1740891365092,41.24170149730283,Moderate,450.0,,,21.91644487673541,Shallow black and skeletal soil,2023-24,4,325.46884401404066,True
Odisha,Sundargarh,Odisha_Sundargarh,22.233997536925596,84.05245804586286,,105429.02281246288,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.57135332782231,1421.8308248562507,74.3178991647538,Good,310.0,,,17.76686729332906,Red and yellow soil,2022-23,3,241.74662203486614,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.250394397679827,79.99731450072103,,45857.19860754473,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.21748666561544,1170.8031672024517,59.10599084716997,Good,760.0,,,12.397280636969779,Black clay and red sandy loam,2023-24,4,416.69531370920976,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.805059828086197,80.17011388437072,,777091.0975297302,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),24.988682008456674,1441.2267925659955,73.06138787604947,Good,680.0,,,16.964550682239334,Deep red lateritic and black loam,2023-24,4,280.89628751597206,True
Odisha,Kendujhar,Odisha_Kendujhar,21.631050102519623,85.49545967975762,,552173.5097749883,,"Banded iron formation, shale and chert",Iron Ore Group (Barbil / Joda / Jamda-Koira Belt),24.74985448715192,1535.8102668671477,75.93105026993074,Good,240.0,,,22.05649669199323,Red lateritic and ferric soil,2022-23,3,566.2731301078074,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.800982918359637,74.59088856851945,,29699.42452665306,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.55545681767491,841.2440560889464,46.04481445072094,Moderate,450.0,,,18.846325083600238,Shallow black and skeletal soil,2022-23,3,310.9803553001356,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.336650558013897,74.35788370131831,,600.4039059744765,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,27.020291402135772,863.9176385415624,46.263747626242306,Moderate,420.0,,,18.19510397314289,Mixed red and black soil,2023-24,4,299.7703307419753,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.904820564180156,78.62834722011125,,836937.187235854,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.940222499605092,1132.1954266525831,57.51331746142452,Good,790.0,,,12.191855953129254,Black cotton and red loamy soil,2022-23,3,325.57811438554745,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.98185545900193,78.67251819728214,,1111573.5282155834,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.033449498765666,1144.1206956272626,55.40369328449033,Good,790.0,,,15.400881860312968,Black cotton and red loamy soil,2023-24,4,321.445145515111,True
Karnataka,Davangere,Karnataka_Davangere,14.468701367202145,75.93040392543277,,39474.78034952046,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,26.10927675923972,684.7261711722201,45.12539660647343,Good,330.0,,,12.48938393893841,Black and red loam,2022-23,3,613.5880971137415,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.820627263192527,80.27206101228562,,941581.2404138154,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),25.02368494032195,1452.2440128971843,71.94396443020851,Good,680.0,,,15.19087401505896,Deep red lateritic and black loam,2023-24,4,294.14340832188145,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.3168635688928,74.32214777020428,,571.2640268460824,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,27.618245791710258,881.7867465005179,45.24392141653705,Moderate,420.0,,,18.098001914099385,Mixed red and black soil,2023-24,4,282.7271289728506,True
Karnataka,Davangere,Karnataka_Davangere,14.451113258806439,76.02995940429118,,35647.95627041837,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,26.64069019726716,700.142036682924,44.81006937881466,Good,330.0,,,12.319094834023574,Black and red loam,2022-23,3,607.9135647416305,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.77499449902626,74.59215965302248,,31632.02097092962,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.827799274549875,809.8316377066936,43.27124541421352,Moderate,450.0,,,19.05732008546866,Shallow black and skeletal soil,2023-24,4,328.97238611911405,True
Odisha,Kendujhar,Odisha_Kendujhar,21.59652185083611,85.60879939368365,,512631.94067910884,,"Banded iron formation, shale and chert",Iron Ore Group (Barbil / Joda / Jamda-Koira Belt),25.410335749644965,1491.6502034767414,76.66506462619529,Good,240.0,,,22.224297307181594,Red lateritic and ferric soil,2022-23,3,568.8420860935655,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.884188456845695,80.50820596992955,,1.8852813255538106,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,26.02169753935957,1112.0058706299394,57.20998675135775,Good,800.0,,,12.30115834865203,Alluvial and red loam,2022-23,3,366.36160844134764,True
Karnataka,Chitradurga,Karnataka_Chitradurga,14.176435851388423,76.4114016947015,,3116.6577477626697,,Banded iron formation and Dharwar schists,Dharwar Supergroup / Chitradurga Schist Belt,26.1228458633387,567.4916457912572,37.40069387188927,Good,360.0,,,15.149180377617308,Red sandy loam,2022-23,3,732.7754748214293,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.313277244659282,74.27960060989501,,666.4345469153288,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.66930687211164,865.104921436238,50.242286805267334,Moderate,420.0,,,18.603006853426677,Mixed red and black soil,2022-23,3,272.96436381350674,True
